symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,4h,720 days ago UTC,16,markov_switching,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.002302077297038352,48.59336453527944,69.66769890798456,127.70267616844966,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_markov_switching_20251018_150507.csv
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,30,,-34.786922625252785,,-1043.6076787575835,-0.3361388782867371,0.015137504076774277,-0.40893835885065055,0.0023,-0.3985836488623382,87.39580355168509,118.78594713243326,317.1786020843203,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_hgb_reg_20251018_150519.csv
BTCUSDT,8h,720 days ago UTC,16,rf_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],54.0,13,,-66.74669492404581,,-867.7070340125955,-0.5403164491685575,0.007244500333407178,-0.6458968721794894,0.0023,-0.38436743738559476,89.55661257800045,118.18069538146679,348.72559172860286,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_rf_reg_20251018_150535.csv
BTCUSDT,8h,720 days ago UTC,16,linreg,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.5424273347887896,98.06139388509537,124.75037043068237,417.9519902609941,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_linreg_20251018_150541.csv
BTCUSDT,8h,720 days ago UTC,16,svr,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0018926944220833963,70.93532957890758,100.54421568192356,117.11591312185999,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_svr_20251018_150548.csv
BTCUSDT,8h,720 days ago UTC,16,arima,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0041960178074536,70.98363770949555,100.6693454426293,125.27481992461693,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_arima_20251018_150555.csv
BTCUSDT,8h,720 days ago UTC,16,bilstm,2098,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.009687278238196484,71.5060410457333,100.96215246782964,132.92411375122273,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_bilstm_20251018_150627.csv
BTCUSDT,8h,720 days ago UTC,16,gru_lstm,2098,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0028313795202703496,70.86930508917264,100.62425758346284,121.791217599091,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_gru_lstm_20251018_150711.csv
BTCUSDT,8h,720 days ago UTC,16,hybrid_transformer,2098,time,0.2,,return_bps,0.0,,,,,,[],24.0,9,,87.79216610224694,,790.1294949202224,0.5988671043934368,0.31971121886188497,3.744344786141359,0.0023,-0.02131998910517985,73.89249749381091,101.55929508154597,189.5134784121003,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_hybrid_transformer_20251018_150737.csv
BTCUSDT,8h,720 days ago UTC,16,sarimax,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,391,,-18.567849844823694,,-7260.029289326064,-0.1883072406712566,6.125382033972393e-05,-0.24971204579139866,0.0023,-123.2679541606791,926.5220090271239,1120.1882844419156,6666.089389741427,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_sarimax_20251018_150750.csv
BTCUSDT,8h,720 days ago UTC,16,var,2113,time,0.2,,return_bps,0.0,,,,,,[],4.0,3,,-47.3026091286247,,-141.9078273858741,-1.939978173662804,0.0005793627870500639,-1.939978173662804,0.0023,-0.006660791662676857,72.28999106235939,100.82820949393792,147.9473738489921,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_var_20251018_150758.csv
BTCUSDT,8h,720 days ago UTC,16,garch,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.00591563798380812,71.07488882009572,100.78815423447354,130.856532265764,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_garch_20251018_150804.csv
BTCUSDT,8h,720 days ago UTC,16,markov_switching,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0023954613683330184,70.97937863854146,100.60107708361386,118.49013559220796,predictions/PRICE_720_days_ago_UTC_BTCUSDT_8h_markov_switching_20251018_150811.csv
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],16.0,2,,237.94793536097893,,475.89587072195786,1.3843348907028659,0.5732713253866871,,0.0023,-0.9523115856891526,198.40378549890403,241.33820925623212,768.9591222300811,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_hgb_reg_20251018_150824.csv
BTCUSDT,1d,720 days ago UTC,16,rf_reg,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,1,,66.06088863767093,,66.06088863767093,66060888637.67092,,,0.0023,-0.8008454243426941,190.17888638252523,231.7873497489353,703.4432825123881,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_rf_reg_20251018_150833.csv
BTCUSDT,1d,720 days ago UTC,16,linreg,673,time,0.2,,return_bps,0.0,,,,,,[],4.0,7,,71.49548183524821,,500.4683728467375,0.3661296923530224,0.0026885354541767437,1.0667392261646333,0.0023,-1.6806118285345781,231.36808162766346,282.7904546604356,1033.413912592892,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_linreg_20251018_150839.csv
BTCUSDT,1d,720 days ago UTC,16,svr,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.00042245025157372496,126.8646354192993,172.7600121695255,117.37955977256735,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_svr_20251018_150845.csv
BTCUSDT,1d,720 days ago UTC,16,arima,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.010689798511749116,128.0147785821537,173.65085802848574,156.85360048851328,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_arima_20251018_150851.csv
BTCUSDT,1d,720 days ago UTC,16,bilstm,658,time,0.2,,return_bps,0.0,,,,,,[],30.0,5,,23.65237660394994,,118.26188301974969,0.20537297472924212,0.5712960523264468,0.43720181574144884,0.0023,-0.03880020481640245,128.82319761678647,173.61492909355366,229.65765674151743,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_bilstm_20251018_150907.csv
BTCUSDT,1d,720 days ago UTC,16,gru_lstm,658,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,0.007506325288941018,125.59551025834185,169.67985416777856,148.20123412128027,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_gru_lstm_20251018_150928.csv
BTCUSDT,1d,720 days ago UTC,16,hybrid_transformer,658,time,0.2,,return_bps,0.0,,,,,,[],21.0,1,,196.2922223104432,,196.2922223104432,196292222310.4432,,,0.0023,-0.04319830434699656,130.77205125822306,173.92904347856955,176.913827707683,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_hybrid_transformer_20251018_150945.csv
BTCUSDT,1d,720 days ago UTC,16,sarimax,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,1,,98.17450409652176,,98.17450409652176,98174504096.52176,,,0.0023,-170.7020306429319,2045.0389669848273,2263.020841813178,8964.052404799471,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_sarimax_20251018_150953.csv
BTCUSDT,1d,720 days ago UTC,16,var,673,time,0.2,,return_bps,0.0,,,,,,[],38.0,90,,-12.691306245109207,,-1142.2175620598287,-0.06996594423312114,0.13307133218809153,-0.09391027147986704,0.0023,-0.8185188678265969,170.92795354622916,232.89664387855453,562.4257462927802,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_var_20251018_151000.csv
BTCUSDT,1d,720 days ago UTC,16,garch,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.011376922227353425,128.04523673251592,173.69367017639175,160.48228390506353,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_garch_20251018_151007.csv
BTCUSDT,1d,720 days ago UTC,16,markov_switching,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.002430098769124811,127.04809922127443,172.92226090669612,128.37931476407996,predictions/PRICE_720_days_ago_UTC_BTCUSDT_1d_markov_switching_20251018_151016.csv
